id;area_conocimiento_id;padre_id;titulo;orden;trimestre
3410050500;3410;3410050000;Aplicaciones;5;
3410050600;3410;3410050000;Sistemas De Ecuaciones De Segundo Grado;6;
3410050700;3410;3410050000;Comparación De Una Función Cuadrática Con Una Ecuación Cuadrática;7;
3410060100;3410;3410060000;Desigualdad E Inecuación;1;
3410060200;3410;3410060000;Intervalo Real Y Representación Gráfica De Los Intervalos.;2;
3410060300;3410;3410060000;Inecuaciones Lineales De Una Variable;3;
3410060400;3410;3410060000;Inecuaciones Con Valor Absoluto;4;
3410060500;3410;3410060000;Inecuaciones Cuadráticas Y De Grado Superior;5;
3410060600;3410;3410060000;Sistema De Inecuaciones;6;
3410070100;3410;3410070000;Logaritmos;1;
3410070200;3410;3410070000;Sistema De Logaritmos;2;
3410070300;3410;3410070000;Propiedades De Logaritmos;3;
3410070400;3410;3410070000;Función Logaritmo;4;
3410070500;3410;3410070000;Ecuaciones Logarítmicas;5;
3410070600;3410;3410070000;Propiedades De Los Exponentes;6;
3410070700;3410;3410070000;Función Exponencial;7;
3410070800;3410;3410070000;Ecuaciones Exponenciales;8;
3410070900;3410;3410070000;Sistemas De Ecuaciones Logarítmicas Y Exponenciales;9;
3410080100;3410;3410080000;Notaciones Y Conectivos Lógicos;1;
3410080200;3410;3410080000;Operaciones Proposicionales;2;
3410080300;3410;3410080000;Tablas De Valor De Verdad;3;
3410080400;3410;3410080000;Clasificación De Fórmulas Proposicionales (Tautologia, Contradicción Y Contingencia);4;
3410090100;3410;3410090000;Importancia De La Matemática Financiera;1;
3410090200;3410;3410090000;Valor Del Dinero En El Tiempo;2;
3410090300;3410;3410090000;Interés Y Tasa De Interés;3;
3410090400;3410;3410090000;Interés Simple;4;
3410090500;3410;3410090000;Tasa, Tiempo, Capital, Valor, Valor Final, Valor Actual Y Descuentos A Interés Simple;5;
3410090600;3410;3410090000;Interés Compuesto En Actividades Financieras;6;
3410090700;3410;3410090000;Créditos, Inversiones Y Utilidades.;7;
3510010100;3510;3510010000;Sucesión De Fibonacci;1;
3510010200;3510;3510010000;Sucesiones Numéricas;2;
3510010300;3510;3510010000;Sumatorias Y Sus Propiedades;3;
3510010400;3510;3510010000;Progresiones Aritméticas;4;
3510010500;3510;3510010000;Problemas Del Contexto Aplicados La Ciencia Y La Tecnología;5;
3510020100;3510;3510020000;Progresiones Geométricas;1;
3510020200;3510;3510020000;Progresiones Armónicas;2;
3510020300;3510;3510020000;Suma En Una Sucesión Geométrica -Infinita Decreciente.;3;
3510020400;3510;3510020000;Problemas Del Contexto Aplicados La Ciencia Y La Tecnología;4;
3510030100;3510;3510030000;Principios Básicos De Conteo;1;
3510030200;3510;3510030000;Factorial De Un Número Natural Y Sus Propiedades.;2;
3510030300;3510;3510030000;Permutaciones Simples;3;
3510030400;3510;3510030000;Permutaciones Con Repetición;4;
3510030500;3510;3510030000;Variaciones Simples;5;
3510030600;3510;3510030000;Variaciones Con Repetición;6;
3510030700;3510;3510030000;Combinaciones Simples;7;
3510030800;3510;3510030000;Números Combinatorios;8;
3510030900;3510;3510030000;Binomio De Newton;9;
3510040100;3510;3510040000;Definiciones Fundamentales De Estadística;1;
3510040200;3510;3510040000;Recolección Y Organización De Datos;2;
3510040300;3510;3510040000;Tipos De Variable: Cuantitativa (Discretas Y Continuas) Y Cualitativas;3;
3510040400;3510;3510040000;Tablas De Frecuencia Y Gráficos Estadísticos;4;
3510040500;3510;3510040000;Medidas De Tendencia Central;5;
3510050100;3510;3510050000;Definición De Trigonometría;1;
3510050200;3510;3510050000;Angulo Trigonométrico Y Medida Angular;2;
3510050300;3510;3510050000;Sistemas De Medición De Ángulos: Sexagesimal Y Circular.;3;
3510050400;3510;3510050000;Conversión De Un Sistema A Otro;4;
3510050500;3510;3510050000;Longitud De Arco Y Área Sector Circular;5;
3510050600;3510;3510050000;Razones Trigonométricas;6;
3510050700;3510;3510050000;Ángulos Notables;7;
3510050800;3510;3510050000;Círculo Trigonométrico Y Líneas Trigonométricas;8;
3510050900;3510;3510050000;Problemas De Trigonometría Aplicados Al Contexto Y La Tecnología;9;
3510060100;3510;3510060000;Definición;1;
3510060200;3510;3510060000;Teorema De Pitágoras;2;
3510060300;3510;3510060000;Funciones Trigonométricas (Seno, Coseno Y Tangente);3;
3510060400;3510;3510060000;Resolución Gráfica Y Analítica De Triángulos Rectángulos;4;
3510060500;3510;3510060000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;5;
3510070100;3510;3510070000;Teorema De Seno;1;
3510070200;3510;3510070000;Teorema De Coseno;2;
3510070300;3510;3510070000;Resolución De Triángulos Oblicuángulos;3;
3510070400;3510;3510070000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;4;
3510080100;3510;3510080000;Identidades Trigonométricas Fundamentales;1;
3510080200;3510;3510080000;Transformación De Expresiones Trigonométricas;2;
3510080300;3510;3510080000;Identidades De La Suma Y Diferencia De Dos Ángulos;3;
3510080400;3510;3510080000;Identidades De Ángulos Dobles;4;
3510080500;3510;3510080000;Identidades De Ángulo Mitad;5;
3510080600;3510;3510080000;Transformación De Suma A Producto Y De Producto A Suma;6;
3510080700;3510;3510080000;Demostración De Identidades Trigonométricas;7;
3510090100;3510;3510090000;Raíces De Una Ecuación Trigonométrica;1;
3510090200;3510;3510090000;Resolución De Ecuaciones Trigonométricas Elementales (Lineales);2;
3510090300;3510;3510090000;Resolución De Ecuaciones Trigonométricas No Elementales (Cuadráticas);3;
3510090400;3510;3510090000;Resolución De Problemas Con Ecuaciones Trigonométricas;4;
3610010100;3610;3610010000;Sistemas De Coordenadas Rectangulares Y Su Relación Con Los Saberes Ancestrales;1;
3610010200;3610;3610010000;Distancia Entre Dos Puntos;2;
3610010300;3610;3610010000;División De Un Segmento En Una Razón Dada;3;
3610010400;3610;3610010000;Área De Un Polígono;4;
3610010500;3610;3610010000;Pendiente De Una Recta;5;
3610010600;3610;3610010000;Ángulo Entre Dos Rectas;6;
3610010700;3610;3610010000;Condiciones De Paralelismo Y Perpendicularidad.;7;
3610010800;3610;3610010000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;8;
3610020100;3610;3610020000;Definición Y Antecedentes;1;
3610020200;3610;3610020000;Ecuaciones De La Recta;2;
3610020300;3610;3610020000;Ecuación Punto Pendiente;3;
3610020400;3610;3610020000;Ecuación De La Recta Que Pasa Por Dos Puntos.;4;
3610020500;3610;3610020000;Ecuación De La Recta Abscisa Y Ordenada En El Origen;5;
3610020600;3610;3610020000;Forma General De La Ecuación De Una Recta;6;
3610020700;3610;3610020000;Forma Normal De La Ecuación De La Recta;7;
3610020800;3610;3610020000;Distancia De Un Punto A Una Recta;8;
3610020900;3610;3610020000;Distancia Entre Rectas Paralelas;9;
3610021000;3610;3610020000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;10;
3610030100;3610;3610030000;Definición De Circunferencia, Elementos;1;
3610030200;3610;3610030000;Ecuaciones De La Circunferencia;2;
3610030300;3610;3610030000;Ecuación Canónica;3;
3610030400;3610;3610030000;Ecuación Ordinaria De La Circunferencia;4;
3610030500;3610;3610030000;Ecuación General De La Circunferencia;5;
3610030600;3610;3610030000;Circunferencia Que Pasa Por Tres Puntos;6;
3610030700;3610;3610030000;Tangente A Una Circunferencia;7;
3610040100;3610;3610040000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;1;
3610050100;3610;3610050000;Definición De Parábola, Elementos;1;
3610050200;3610;3610050000;Ecuaciones De La Parábola;2;
3610050300;3610;3610050000;La Parábola En El Eje Vertical;3;
3610050400;3610;3610050000;La Parábola En El Eje Horizontal;4;
3610050500;3610;3610050000;Ecuaciones De La Parábola Con Vértice (H,K) Fuera Del Origen.;5;
3610050600;3610;3610050000;Ecuación De La Parábola En Su Forma General.;6;
3610050700;3610;3610050000;Parábola Que Pasa Por Tres Puntos;7;
3610050800;3610;3610050000;Tangente A Una Parábola;8;
3610050900;3610;3610050000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;9;
3610060100;3610;3610060000;Definición;1;
3610060200;3610;3610060000;Elementos;2;
3610060300;3610;3610060000;Ecuaciones;3;
3610060400;3610;3610060000;Propiedades De La Elipse;4;
3610060500;3610;3610060000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;5;
3610070100;3610;3610070000;Definición;1;
3610070200;3610;3610070000;Elementos;2;
3610070300;3610;3610070000;Ecuaciones;3;
3610070400;3610;3610070000;Propiedades De La Hipérbola;4;
3610070500;3610;3610070000;Resolución De Problemas Aplicados Al Contexto Y La Tecnología;5;
3610080100;3610;3610080000;Operaciones Con Números Reales;1;
3610080200;3610;3610080000;Exponentes Y Radicales;2;
3610080300;3610;3610080000;Operaciones Con Expresiones Algebraicas;3;
3610080400;3610;3610080000;Resolución De Ecuaciones Y Sistemas De Ecuaciones;4;
3610080500;3610;3610080000;Desigualdades E Inecuaciones;5;
3610080600;3610;3610080000;Ecuaciones Exponenciales Y Logarítmicas;6;
3610080700;3610;3610080000;Resolución De Triángulos Rectángulos Y Oblicuángulos;7;
3610080800;3610;3610080000;Identidades Y Ecuaciones Trigonométricas;8;
3610080900;3610;3610080000;Progresiones Y Análisis Combinatorio;9;
3610081000;3610;3610080000;Cálculo Del Término N-Simo Aplicando El Binomio De Newton;10;
3610081100;3610;3610080000;Resolución De Exámenes Para Diferentes Instituciones Superiores;11;
3610090100;3610;3610090000;Análisis De Funciones Reales;1;
3610090200;3610;3610090000;Limites;2;
3111010100;3111;3111010000;Conocimientos De Las Herramientas Tecnológicas (Programas Word, Excel. Powerpoint);1;
3111020100;3111;3111020000;La Técnica Y La Tecnología En La Vida Cotidiana.;1;
3111030100;3111;3111030000;Las Técnicas Como Sistema, Clases De Técnica Y Sus Elementos Comunes.;1;
3111030200;3111;3111030000;Evolución De La Tecnología.;2;
3111040100;3111;3111040000;Los Materiales En La Naturaleza;1;
3111040200;3111;3111040000;Las Materias Primas;2;
3111040300;3111;3111040000;Clasificación Y Propiedades De Los Materiales.;3;
3111040400;3111;3111040000;Formas De Producción, En Sus Tres Fases: Extractiva De Materia Prima, Procesamiento O Transformación Y Comercialización.;4;
3111040500;3111;3111040000;Procesos De Transformación De Metales, Madera, Petróleo, Textiles, Alimentos;5;
3111040600;3111;3111040000;Impacto Ambiental De Los Procesos De Transformación.;6;
3111050100;3111;3111050000;Herramientas;1;
3111050200;3111;3111050000;Equipos;2;
3111050300;3111;3111050000;Mecanismos Básicos;3;
3111050400;3111;3111050000;Mecanismos De Transmisión Y Trasformación De Movimientos;4;
3111050500;3111;3111050000;Clasificación De Máquinas;5;
3111050600;3111;3111050000;La Estructura Del Robot;6;
3111060100;3111;3111060000;Objetos Tecnológicos;1;
3111060200;3111;3111060000;Objetos Tecnológicos Simples Y Compuestos.;2;
3111070100;3111;3111070000;Introducción Al Dibujo Técnico;1;
3111070200;3111;3111070000;Aplicaciones Del Dibujo Técnico;2;
3111070300;3111;3111070000;Rotulado;3;
3111070400;3111;3111070000;Caligrafía Técnica;4;
3111080100;3111;3111080000;Origen De Los Sistemas Automáticos;1;
3111080200;3111;3111080000;Tipos De Sistemas Automáticos;2;
3111080300;3111;3111080000;Diagrama De Bloques Aplicados En Los Procesos De Automatización De Un Producto, Fabricación O Servicio Dentro De Las Entidades Productivas Y Manufactureras.;3;
3111090100;3111;3111090000;Corriente Eléctrica;1;
3111090200;3111;3111090000;Simbología Eléctrica;2;
3111090300;3111;3111090000;Herramientas E Instrumentos De Electricidad.;3;
3111090400;3111;3111090000;Circuito Eléctrico;4;
3111090500;3111;3111090000;Normas De Seguridad En Instalaciones Eléctricas;5;
3111090600;3111;3111090000;Circuitos Eléctricos En Instalaciones Domiciliarias (Planos);6;
3211010100;3211;3211010000;Tecnologías De La Información Y La Comunicación;1;
3211010200;3211;3211010000;Entornos Digitales;2;
3211010300;3211;3211010000;Internet Y Redes Sociales;3;
3211010400;3211;3211010000;Recursos Y Herramientas Digitales En Educación;4;
3211010500;3211;3211010000;Ciudadanía Digital;5;
3211010600;3211;3211010000;Ciberseguridad;6;
3211010700;3211;3211010000;Delitos Cibernéticos;7;
3211020100;3211;3211020000;Introducción A La Economía;1;
3211020200;3211;3211020000;Sistemas Económicos;2;
3211020300;3211;3211020000;Sectores De La Economía;3;
3211020400;3211;3211020000;Análisis De Costos, Beneficios E Incentivos;4;
3211020500;3211;3211020000;Estabilidad Económica Y Sistema Financiero Boliviano (Pib);5;
3211020600;3211;3211020000;El Dinero, La Inflación Y Su Estabilidad (Características Monetarias, Bolivianos);6;
3211020700;3211;3211020000;Distribución Y Redistribución Equitativa De Los Excedentes;7;
3211020800;3211;3211020000;Mercado, Oferta Y Demanda;8;
3211020900;3211;3211020000;Tipos De Mercado;9;
3211021000;3211;3211020000;Comercio Internacional;10;
3211021100;3211;3211020000;Comercio Nacional;11;
3211021200;3211;3211020000;Exportaciones E Importaciones;12;
3211021300;3211;3211020000;Divisas Y Tipo De Cambio;13;
3211021400;3211;3211020000;Servicios Financieros: Cuenta De Ahorro, Cuenta Corriente, Créditos, Inversiones, Seguros.;14;
3211030100;3211;3211030000;Contabilidad Como Técnica Y Ciencia;1;
3211030200;3211;3211030000;Elementos De La Contabilidad: Activo, Pasivo, Patrimonio, Ingresos, Egresos, Utilidad Y Pérdida;2;
3211030300;3211;3211030000;Ecuaciones Contables;3;
3211030400;3211;3211030000;Catálogo De Cuentas Y Registro Contable;4;
3211030500;3211;3211030000;Ciclo Contable;5;
3211040100;3211;3211040000;Conciencia Tributaria;1;
3211040200;3211;3211040000;Administración Tributaria, Políticas Y Normativas;2;
3211040300;3211;3211040000;Obligaciones, Importancia Y Beneficios De Emitir Factura Y Su Llenado;3;
3211040400;3211;3211040000;Tipos De Tributos;4;
3211040500;3211;3211040000;Modalidades De Facturación;5;
3211040600;3211;3211040000;Número De Identificación Tributaria (Nit) Y Su Ciclo De Vida;6;
3211040700;3211;3211040000;Tipos De Contribuyentes;7;
3211040800;3211;3211040000;Servicios Virtuales Y Aplicaciones;8;
3211040900;3211;3211040000;Agentes De Retención Rc-Iva.;9;
3211041000;3211;3211040000;Formularios Tributarios: Iva, It, Iue, Rc-Iva;10;
3211041100;3211;3211040000;El Contrabando Y Sus Efectos;11;
3211050100;3211;3211050000;La Educación Financiera;1;
3211050200;3211;3211050000;Economía Familiar;2;
3211050300;3211;3211050000;Medios De Pago Tradicionales Y Electrónicos;3;
3211050400;3211;3211050000;Los Riesgos Financieros;4;
3211060100;3211;3211060000;Ley Nro. 453, Ley General De Los Derechos De Las Usuarias Y Los Usuarios, Las Consumidoras Y Los Consumidores;1;
3211060200;3211;3211060000;Organismos De Defensa Del Consumidor;2;
3211070100;3211;3211070000;Escalas (2Do);1;
3211070200;3211;3211070000;Acotaciones;2;
3211070300;3211;3211070000;Construcciones Geométricas Básicas (2Do – Bidimensional 3Er – Tridimensional);3;
3211070400;3211;3211070000;Simetría – Asimetría;4;
3211070500;3211;3211070000;Plano A Escala De Un Producto Tecnológico;5;
3211070600;3211;3211070000;Conceptualización De Software Aplicado Al Dibujo Técnico.;6;
3211070700;3211;3211070000;Proyecciones;7;
3211070800;3211;3211070000;Vistas;8;
3211080100;3211;3211080000;Introducción A La Electrónica;1;
3211080200;3211;3211080000;Herramientas E Instrumentos Electrónicos;2;
3211080300;3211;3211080000;Componentes Electrónicos;3;
3211080400;3211;3211080000;Simbología Electrónica;4;
3211080500;3211;3211080000;Soldadura De Componentes Electrónicos;5;
3211080600;3211;3211080000;Proyectos De Electrónica;6;
3211090100;3211;3211090000;Introducción A La Robótica;1;
3211090200;3211;3211090000;Programación;2;
3211090300;3211;3211090000;Programas Y Aplicaciones Simuladores De Robótica;3;
3211090400;3211;3211090000;Proyectos De Robótica;4;
3311010100;3311;3311010000;Políticas Productivas.;1;
3311010200;3311;3311010000;Sectores Estratégicos De Recursos.;2;
3311020100;3311;3311020000;Políticas Productivas.;1;
3311020200;3311;3311020000;Sectores Estratégicos De Recursos.;2;
3311030100;3311;3311030000;Complejos Productivos Integrales.;1;
3311030200;3311;3311030000;Sectores Generadores De Ingresos Y Empleo.;2;
3311030300;3311;3311030000;Actividades Económicas Del Contexto.;3;
3311040100;3311;3311040000;Investigación Comunitaria.;1;
3311040200;3311;3311040000;Diagnóstico Comunitario.;2;
3311040300;3311;3311040000;Herramientas Para El Diagnóstico Comunitario.;3;
3311050100;3311;3311050000;Métodos De Investigación Cuantitativa Y Cualitativa.;1;
3311050200;3311;3311050000;Investigación.;2;
3311050300;3311;3311050000;Tipos De Investigación.;3;
3311060100;3311;3311060000;Conceptos;1;
3311060200;3311;3311060000;Técnicas De Investigación.;2;
3311060300;3311;3311060000;Fuentes Primarias Y Secundarias De La Información.;3;
3311070100;3311;3311070000;Potencialidades Productivas;1;
3311070200;3311;3311070000;Vocaciones Productivas;2;
3311070300;3311;3311070000;Potencialidades Productivas De Los Departamentos De Bolivia;3;
3311080100;3311;3311080000;Proyecto De Vida Desde Las Potencialidades Y Vocaciones Productivas De La Región.;1;
3311080200;3311;3311080000;Utilidad Del Proyecto De Vida;2;
3311080300;3311;3311080000;Importancia Del Proyecto De Vida;3;
3311080400;3311;3311080000;Ámbitos De Aplicación Del Proyecto De Vida.;4;
3311090100;3311;3311090000;Unidades O Entidades Productivas;1;
3311090200;3311;3311090000;Grandes Empresas.;2;
3311090300;3311;3311090000;Micro Y Pequeña Empresa (Mype);3;
3311090400;3311;3311090000;Pequeña Y Mediana Empresa (Pyme);4;
3311090500;3311;3311090000;Formas De La Organización De Las Entidades Productivas.;5;
3311090600;3311;3311090000;Gestión Y Administración De Entidades Productivas.;6;
